cylinder,n.,圆柱体；汽缸
cynic,n.,愤世嫉俗者
debit,n.,借方；欠款
debit,v.,把…记入借方
debtor,n.,债务人
decompose,v.,（使）分解；（使）腐烂
deduce,v.,推断；演绎
deem,v.,认为；视为
defendant,n.,被告
defy,v.,违抗；蔑视；挑衅
delicate,adj.,精致的；脆弱的；微妙的
delinquency,n.,（尤指青少年的）违法行为；失职
democratic,adj.,民主的
demon,n.,恶魔；魔鬼
deprive,v.,剥夺；使丧失
derrick,n.,井架；起重机
descendant,n.,后代；后裔
despise,v.,鄙视；蔑视
deteriorate,v.,恶化；变坏
devastation,n.,毁坏；蹂躏
deviation,n.,偏离；背离；偏差
device,n.,设备；装置；方法
devotion,n.,奉献；忠诚；热爱
diagnosis,n.,诊断
dialysis,n.,透析
digestive,adj.,消化的
digestive,n.,助消化药
dimension,n.,尺寸；维度；方面
discern,v.,识别；看出
discredit,n.,名誉扫地；怀疑
discredit,v.,使丧失信誉；怀疑
disgrace,n.,耻辱；丢脸
disgrace,v.,使丢脸；使蒙羞
disgusting,adj.,令人作呕的；令人厌恶的
disillusionment,n.,幻灭；醒悟
disinfectant,adj.,消毒的
disinfectant,n.,消毒剂
disinherit,v.,剥夺…的继承权
disloyalty,n.,不忠
dispute,n.,争端；争议
dispute,v.,争论；对…表示异议
distort,v.,扭曲；歪曲
disunited,adj.,分裂的；不团结的
dividend,n.,股息；红利；被除数
dolphin,n.,海豚
domesticate,v.,驯养；使喜爱家庭生活
drainage,n.,排水系统；污水
dreary,adj.,沉闷的；枯燥的
dredge,v.,疏浚；捞取；撒（面粉等）
drifting,adj.,漂流的
drifting,n.,漂流
drove,n.,一大群（人或动物）
drove,v.,驾驶（drive的过去式）
drum,v.,击鼓；（指头）敲击
dune,n.,沙丘
dust,n.,灰尘；尘土
dust,v.,掸去…的灰尘
dust devil,n.,尘卷风
eddy,n.,漩涡
eddy,v.,旋转；起漩涡
edifice,n.,大厦；宏伟的建筑
effectiveness,n.,有效性
ego,n.,自我；自负
elapse,v.,（时间）流逝
electrocute,v.,使触电身亡
electrode,n.,电极
electroencephalograph,n.,脑电图仪
eliminate,v.,消除；淘汰
emission,n.,排放；散发
encounter,n.,遭遇；邂逅
encounter,v.,遭遇；遇到
encroaching,adj.,逐渐侵占的
endearing,adj.,讨人喜欢的；可爱的
endow,v.,资助；赋予
energize,v.,使精力充沛；激励
enhance,v.,提高；增强
ensue,v.,接着发生
entail,v.,使必要；牵涉
enterprising,adj.,有事业心的；有进取精神的
envision,v.,想象；展望
epic,adj.,史诗的；宏大的
epic,n.,史诗
epidemic,adj.,流行的
epidemic,n.,流行病
episode,n.,（电视剧的）一集；插曲；事件
epithet,n.,（表示人或物特征的）称号；绰号
equilibrium,n.,平衡；均衡
erode,v.,侵蚀；腐蚀
espionage,n.,间谍活动
eternal,adj.,永恒的；不朽的
ethanol,n.,乙醇；酒精
evaluation,n.,评估；评价
exclusively,adv.,唯一地；专有地
expedition,n.,远征；探险队
exquisite,adj.,精致的；剧烈的
exterminate,v.,消灭；根除
facilitate,v.,促进；使便利
familiarity,n.,熟悉；亲近
fascination,n.,魅力；着迷
fathom,v.,理解；测深
fatuous,adj.,愚蠢的；昏庸的
ferment,n.,发酵；骚动
ferment,v.,（使）发酵；酝酿
fervently,adv.,热情地
fierce,adj.,凶猛的；激烈的
finance,n.,金融；财政；资金
finance,v.,为…提供资金
fit,n.,合身；（疾病）发作
flagship,n.,旗舰
flea-ridden,adj.,长满跳蚤的
flint,n.,燧石；打火石
flirt,v.,调情；不认真地对待
fluctuation,n.,波动；起伏
forecast,n.,预测；预报
forecast,v.,预测；预报
forefathers,n.,祖先（复数）
foreman,n.,工头；领班
forge,n.,熔炉；铁匠铺
forge,v.,伪造；稳步前进
forgery,n.,伪造品；伪造罪
formation,n.,形成；构成；队形
framed,adj.,有框的
frantically,adv.,疯狂地
freshen,v.,（使）清新
friction,n.,摩擦；矛盾
fritter,v.,浪费（时间、金钱）
fundamentals,n.,基本原理
futile,adj.,徒劳的；无效的
gale,n.,大风
galleon,n.,（旧时）大型帆船
generalize,v.,概括；归纳
geologist,n.,地质学家
gifted,adj.,有天赋的
gilt,adj.,镀金的
glider,n.,滑翔机
glorious,adj.,光荣的；辉煌的
goodwill,n.,善意；信誉
grace,n.,优雅；恩典
graph,n.,图表
graphic,adj.,图形的；形象的
gratify,v.,使满意；使高兴
gravitational,adj.,引力的
grid,n.,网格；电网
grimly,adv.,严肃地；冷酷地
grip,n.,紧握；控制
grip,v.,紧握；吸引
grudge,n.,怨恨
grudge,v.,吝惜；不愿给
gusher,n.,喷油井
haemolytic,adj.,溶血性的
hamper,v.,妨碍；阻碍
harness,n.,马具
harness,v.,利用；控制
harp,n.,竖琴
harry,v.,骚扰；折磨
haul,v.,拖；拉
heady,adj.,令人兴奋的；浓烈的
heath,n.,荒野
heave,v.,（用力）举起,拉,推
heretic,n.,异教徒
herring,n.,鲱鱼
hierarchy,n.,等级制度；层次
horizontal,adj.,水平的
hovercraft,n.,气垫船
hovertrain,n.,气垫火车
hub,n.,中心
hull,n.,船体；外壳
humanity,n.,人类；人性；人道
humidity,n.,湿度
hurricane,n.,飓风
hydrogen,n.,氢
hypocrisy,n.,虚伪；伪善
hypothesis,n.,假设
identity,n.,身份；特性
ignoble,adj.,卑鄙的；不光彩的
illiterate,adj.,文盲的
illiterate,n.,文盲
illumination,n.,照明；阐明
immolation,n.,牺牲；祭品
impending,adj.,即将发生的
imperceptible,adj.,察觉不到的
imperial,adj.,帝国的
impersonal,adj.,非个人的；客观的
implication,n.,暗示；含义；牵连
impose,v.,强加；征税
impoverish,v.,使贫穷
improvise,v.,即兴创作；临时凑合
inaccessible,adj.,难以到达的
inadequate,adj.,不足的；不够好的
incidentally,adv.,顺便说一下
inclement,adj.,（天气）恶劣的
inclination,n.,倾向；爱好
inconvenience,n.,不便；麻烦
increasingly,adv.,越来越
incumbent,adj.,在职的；有责任的
incumbent,n.,在职者
incur,v.,招致；蒙受
indefinable,adj.,难以名状的
indescribable,adj.,难以形容的
indifferently,adv.,冷漠地
indignity,n.,侮辱
indisposition,n.,小病；不情愿
infallibility,n.,绝不出错
infant,adj.,婴儿的；初期的
infant,n.,婴儿
infect,v.,传染；感染
infinity,n.,无穷；无限
initiative,n.,主动性；倡议；新方案
inmost,adj.,最里面的；内心最深处的
innovator,n.,创新者
inquiry,n.,询问；调查
inrush,n.,涌入
insinuate,v.,暗示；含沙射影
inspiration,n.,灵感；鼓舞人心的人或事
insularity,n.,偏狭；与外界隔绝
integrated,adj.,综合的；一体化的
intense,adj.,强烈的；剧烈的；紧张的
interminably,adv.,没完没了地
intermittent,adj.,间歇的；断断续续的
interstellar,adj.,星际的
interval,n.,间隔；（演出）休息时间
interweave,v.,（使）交织
intimate,adj.,亲密的；私人的
intimate,n.,密友；知己
intimate,v.,暗示
intimation,n.,暗示
intrigue,n.,阴谋；诡计
intrigue,v.,激起…的兴趣；密谋
invest,v.,投资；投入
ironically,adv.,讽刺地
itinerant,adj.,巡回的；流动的
itinerant,n.,巡回者；流动工人
jerky,adj.,抽搐的；不平稳的
jerky,n.,牛肉干
keep,n.,生计；生活费
keep,v.,保持；继续；遵守；饲养
ladybird,n.,瓢虫
lark,n.,云雀；嬉戏
lark,v.,嬉戏；玩乐
lash,n.,鞭打；睫毛
lash,v.,鞭打；猛击；捆绑
latitude,n.,纬度；自由度
leakage,n.,泄漏；漏出量
leave,n.,假期；许可
leave,v.,离开；留下；遗忘
legend,n.,传说；传奇人物；图例
legibly,adv.,字迹清晰地
like,adv.,可能
like,conj.,好像
like,n.,喜好；相似的人或物
likelihood,n.,可能性
linen,adj.,亚麻的
linen,n.,亚麻布；亚麻制品
list,v.,列出；列入名单
literally,adv.,照字面地；简直
lizard,n.,蜥蜴
longitudinal,adj.,纵向的；经度的
lunar,adj.,月亮的；阴历的
luxury,adj.,奢侈的
luxury,n.,奢侈；奢侈品
magnitude,n.,大小；重要性；（地震）震级
mahout,n.,象夫
majestic,adj.,雄伟的；庄严的
mamba,n.,曼巴蛇
manifest,adj.,明显的
manifest,n.,货单；旅客名单
manifest,v.,表明；显现
manoeuvre,n.,策略；演习；机动动作
manoeuvre,v.,操纵；调动；用策略
mariner,n.,水手
maturity,n.,成熟；到期
maximum,adj.,最大的；最高的
maximum,n.,最大值；最大限度
maître d'hôtel,n.,餐厅领班
means,n.,方法；手段；财产
means,v.,意味着（mean的第三人称单数）
megacycle,n.,兆周
memory-chip,n.,内存芯片
mercury,n.,水星；汞；水银
mermaid,n.,美人鱼
meteorologist,n.,气象学家
methylated,adj.,甲基化的
methylated,v.,使甲基化
might,n.,力量；威力
migration,n.,迁徙；移居
mimic warfare,phr.,模拟战争
mineral,adj.,矿物的
mineral,n.,矿物；矿物质
minstrel,n.,吟游诗人
monstrous,adj.,巨大的；骇人听闻的
moot,adj.,有争议的；无实际意义的
moot,n.,辩论会
moot,v.,提出…供讨论
morality,n.,道德
mortgage,n.,抵押贷款
mortgage,v.,抵押
mosquito,n.,蚊子
mount,n.,山；底座；坐骑
mount,v.,登上；骑上；安装；增加
multiply,adj.,多样的
multiply,adv.,多样地
multiply,v.,（使）相乘；（使）增加；（使）繁殖
municipality,n.,市；市政当局
mushroom,adj.,蘑菇的；迅速发展的
mushroom,n.,蘑菇
mushroom,v.,迅速增长
muzzle,n.,（动物的）口鼻部；枪口；口套
muzzle,v.,给（动物）戴口套；压制（言论）
myriad,adj.,无数的；各种各样的
myriad,n.,无数；大量
mythology,n.,神话（总称）；神话学
myxomatosis,n.,粘液瘤病
navigation,n.,航行；导航
nebula,n.,星云
negligible,adj.,微不足道的；可以忽略的
neurotoxic,adj.,神经毒性的
newsletter,n.,时事通讯
ninepin,n.,九柱戏的木瓶
nuclear,adj.,核能的；原子核的
obstruction,n.,障碍；阻碍物
oceanarium,n.,海洋水族馆
odd,adj.,奇怪的；奇数的；临时的
odd,n.,奇怪的人或事
odds,n.,几率；可能性；分歧
ointment,n.,药膏
omen,n.,预兆；征兆
omen,v.,预示
opaque,adj.,不透明的；难懂的
oppress,v.,压迫；使烦恼
ordnance,n.,军火；大炮
organism,n.,生物体；有机体
orgy,n.,狂欢；放纵
oriental,adj.,东方的
oriental,n.,东方人
original,adj.,最初的；原创的；新颖的
original,n.,原件；原作
ornament,n.,装饰品
ornament,v.,装饰
orphanage,n.,孤儿院
outlaw,n.,歹徒；亡命之徒
outlaw,v.,宣布…为非法
outlook,n.,前景；观点；景色
overheads,n.,经常性开支
overrun,n.,泛滥；超支
overrun,v.,泛滥；蔓延；超过（时限或预算）
overwhelmingly,adv.,压倒性地
oxygen,n.,氧气
pact,n.,协定；条约
pagan,adj.,异教的
pagan,n.,异教徒
painlessly,adv.,无痛苦地
palaeontological,adj.,古生物学的
paradox,n.,悖论；自相矛盾的情况
parishioner,n.,教区居民
particle,n.,颗粒；微粒
partridge,n.,鹧鸪
passionately,adv.,热情地；激情地
patent,adj.,专利的；明显的
patent,n.,专利
patent,v.,申请专利；获得专利
patriotism,n.,爱国主义；爱国精神
patronage,n.,赞助；光顾
pedestrian,adj.,行人的；乏味的
pedestrian,n.,行人
penalize,v.,处罚；使处于不利地位
penholder,n.,笔筒
pennant,n.,三角旗；锦旗
pension,n.,养老金；退休金
perception,n.,看法；感觉；洞察力
perilous,adj.,危险的
permanently,adv.,永久地；长期地
persecute,v.,迫害；骚扰
perspective,adj.,透视的
perspective,n.,观点；角度；看法
pertinent,adj.,相关的；切题的
pest,n.,害虫；讨厌鬼
pestilence,n.,瘟疫
phenomena,n.,现象（复数）
physicist,n.,物理学家
physiological,adj.,生理的；生理学的
pine,adj.,松木的
pine,n.,松树
pine,v.,渴望；憔悴
pioneer,n.,先驱；先锋
plantation,n.,种植园
plausible,adj.,貌似有理的；花言巧语的
plea,n.,恳求；抗辩
plunge,n.,投入；跳水；暴跌
plunge,v.,投入；跳入；暴跌
ply,n.,（木板、线的）层；股
ply,v.,定期往返；辛勤从事
port,n.,港口；端口
port,v.,转向左舷
portfolio,n.,作品集；公文包；投资组合
portray,v.,描绘；扮演
positive,adj.,积极的；正面的；阳性的
positive,n.,正数；优点
potency,n.,效力；力量
potentiality,n.,潜力；可能性
preacher,n.,传教士；牧师
precaution,n.,预防措施
precaution,v.,警惕
predominant,adj.,主要的；占优势的
preferential,adj.,优先的；优惠的
preliminary,adj.,初步的；预备的
preliminary,n.,初步；预赛
premise,n.,前提
premise,v.,以…为前提
preponderance,n.,优势；大多数
prescribe,v.,开（药方）；规定
preservation,n.,保存；保护
presumptuous,adj.,放肆的；冒昧的
prevailing,adj.,流行的；普遍的
prey,n.,猎物；受害者
prey,v.,捕食；折磨
priority,n.,优先；优先事项
pristine,adj.,崭新的；原始的
proceeds,n.,收入；收益
process,adj.,经过加工的
process,n.,过程；流程
process,v.,处理；加工
prolonged,adj.,持久的；长时间的
promiscuous,adj.,（性关系）混乱的；混杂的
promiscuous,adv.,杂乱地
proposition,n.,提议；主张；命题
propulsion,n.,推进力
protagonist,n.,主角；主人公
psychiatric,adj.,精神病的；精神病学的
psychiatrist,n.,精神科医生
psychologist,n.,心理学家
punctuate,v.,加标点符号；不时打断
purchasable,adj.,可购买的
radiance,n.,光辉；喜悦
radio astronomer,n.,射电天文学家
radio frequency,n.,射频
rational,adj.,合理的；理性的
rational,n.,有理数
rattlesnake,n.,响尾蛇
ray,n.,光线；射线
ray,v.,放射光线
ray,v.,放射；显出
realm,n.,领域；范围；王国
recede,v.,后退；减弱
recede,v.,撤回
receipt,n.,收据；收到
receipt,v.,开收据
recount,n.,重新计票
recount,v.,叙述；讲述
recuperation,n.,恢复；康复
reinforce,n.,加固物
reinforce,v.,加强；增援
remedy,n.,补救方法；治疗法
remedy,v.,纠正；补救；治疗
reminiscence,n.,回忆；怀旧
rendezvous,n.,约会；会面地点
rendezvous,v.,会合
rendezvous,v.,在…会合
reputable,adj.,声誉好的；信誉好的
resent,v.,憎恨；怨恨
resentful,adj.,愤恨的；怨恨的
retreat,n.,撤退；静修处
rhythm,n.,节奏；韵律
rigid,adj.,僵硬的；严格的；死板的
ring,n.,戒指；环；铃声；拳击台
ring,v.,（铃）响；打电话；包围
riot,n.,暴乱；骚乱
riot,v.,参与暴乱
riot,v.,浪费
robust,adj.,强健的；坚固的
rot,int.,胡说
rot,n.,腐烂
rot,v.,（使）腐烂
rotate,v.,（使）旋转；轮流
rub,n.,摩擦；难题
rub,v.,擦；摩擦；揉
rugged,adj.,崎岖的；坚固的；粗犷的
run-down,adj.,破旧的；衰弱的
run-down,n.,纲要；rundown
sabre-toothed,adj.,剑齿的
saga,n.,长篇故事；传说
saliva,n.,口水；唾液
sanguine,adj.,乐观的
sanguine,n.,血红色
sanguine,v.,使乐观
sanitation,n.,公共卫生；卫生设施
satiation,n.,饱足；满足
sauerkraut,n.,德国酸菜
savage,adj.,野蛮的；凶猛的
savage,n.,野蛮人
savage,v.,猛烈攻击；残害
savannah,n.,（亚热带）稀树草原
scalp,n.,头皮；黄牛票
scalp,v.,倒卖（门票等）；炒票
scavenger,n.,食腐动物；拾荒者
scent,n.,气味；香味；香水
sceptical,adj.,怀疑的
scratch,adj.,临时的；仓促的
scratch,n.,抓痕；刮痕；起跑线
scratch,v.,抓；挠；刮
secrecy,n.,保密；秘密
sediment,n.,沉淀物；沉积物
sedulously,adv.,勤勉地；孜孜不倦地
seismometer,n.,地震仪
senior,adj.,年长的；高级的；资深的
senior,n.,年长者；上司；高年级学生
sensation,n.,感觉；知觉；轰动
sensor,n.,传感器
serenity,n.,平静；宁静
settlement,n.,协议；解决；定居点
settler,n.,移居者；殖民者
sewage,n.,污水；下水道污物
shark,n.,鲨鱼；骗子
shark,v.,诈骗
shatter,v.,（使）粉碎；打碎；破坏
shepherd,n.,牧羊人
shepherd,v.,带领；引导；牧羊
shoal,adj.,浅的
shoal,n.,浅滩；鱼群
shoal,v.,（使）变浅
shove,n.,推；挤
shove,v.,推；挤
shudder,n.,战栗；发抖
shudder,v.,战栗；发抖
shun,v.,避开；避免
signature,n.,签名；署名
silicon,n.,硅
silt,n.,淤泥；泥沙
silt,v.,（使）淤塞
sincerity,n.,真诚；诚意
skirmish,n.,小冲突；小争论
skirmish,v.,发生小冲突
skyscraper,n.,摩天大楼
slack,adj.,松弛的；懈怠的；萧条的
slack,adv.,松懈地；缓慢地
slack,n.,松弛部分；淡季
slack,v.,松懈；放慢
slander,n.,诽谤；中伤
slander,v.,诽谤；中伤
slaughter,n.,屠宰；屠杀
slaughter,v.,屠宰；屠杀；使惨败
slip,abbr.,串行线路接口协议
slip,adj.,滑动的
slip,n.,滑倒；差错；纸条
slip,v.,滑倒；溜走；悄悄塞给
slumber,n.,睡眠；安睡
slumber,v.,睡觉；蛰伏
slur,n.,诽谤；含糊的发音
slur,v.,含糊地说；诽谤
snag,n.,意外的困难；障碍
snag,v.,遇到困难；被绊住
snobbery,n.,势利
snout,n.,口鼻部；猪嘴
social climber,n.,攀附权贵的人
sociologist,n.,社会学家
solitary,adj.,孤独的；独居的
solitary,n.,独居者；隐士
soothe,v.,安慰；缓和；使平静
sophistication,n.,复杂；精致；老练
sounding,adj.,发声的
sounding,n.,测深；试探
spasm,n.,痉挛；抽搐
spatial,adj.,空间的
spawn,n.,（鱼、蛙等的）卵
spawn,v.,产卵；引发；大量产生
specimen,n.,样本；标本
speculation,n.,推测；投机
speculative,adj.,推测的；投机的
spiral,adj.,螺旋形的
spiral,n.,螺旋
spiral,v.,盘旋上升或下降
spiteful,adj.,怀有恶意的
splendid,adj.,极好的；壮丽的；辉煌的
squadron,n.,（空军）中队；（海军）分舰队
squall,n.,飑；暴风
squeak,n.,吱吱声
squeak,v.,发出吱吱声；侥幸成功
standard,n.,标准；水平
starboard,n.,右舷
steep,adj.,陡峭的；急剧的；价格过高的
steep,v.,浸泡
steepen,v.,（使）变陡
stereotype,n.,刻板印象；成见
stereotype,v.,使模式化；对…有成见
sterilize,v.,消毒；使绝育
strata,n.,地层；社会阶层
strictly,adv.,严格地；完全地
strychnine,n.,士的宁；马钱子碱
subdue,v.,征服；抑制；减轻
subservient,adj.,屈从的；奉承的
suburban,adj.,郊区的
suffice,v.,足够
summit,n.,顶峰；峰会；最高级会议
supernatural,adj.,超自然的
supernatural,n.,超自然现象
superstructure,n.,上层建筑
supreme,adj.,最高的；至高无上的
susceptible,adj.,易受影响的；易感的
sustenance,n.,食物；生计；维持
swoop,v.,猛扑；俯冲
tableland,n.,高原
taboo,adj.,禁忌的
taboo,n.,禁忌
tadpole,n.,蝌蚪
tame,adj.,驯服的；温顺的；平淡的
tame,v.,驯服；控制
tangible,adj.,有形的；可触摸的；明确的
tariff,n.,关税；价目表
technique,n.,技术；技巧；手法
tempo,n.,（音乐）速度；节奏
tenant,n.,租客；房客
termite,n.,白蚁
terrace,n.,平台；露台；排屋
terrestrial,adj.,陆地的；地球的
tether,n.,（拴牲畜的）绳或链
tether,v.,拴住
the Alps,n.,阿尔卑斯山脉
theoretical,adj.,理论上的
thither,adv.,到那边
thrive,v.,繁荣；茁壮成长
throng,n.,人群
throng,v.,蜂拥；群集
ticklish,adj.,怕痒的；棘手的
tipster,n.,（赛马等的）情报贩子
tissue,n.,纸巾；（生物）组织
topography,n.,地形学；地形
torrent,n.,激流；洪流
tough,adj.,困难的；坚韧的；强硬的
tough,n.,暴徒；恶棍
toxic,adj.,有毒的
transmit,v.,传送；传播；发射
transverse,adj.,横向的
tremor,n.,震颤；（地震）微震
tribal,adj.,部落的
tribe,n.,部落；部族
trickle,v.,（使）滴流；（使）淌
trifling,adj.,微不足道的
triple,adj.,三倍的；三部分的
triple,v.,（使）成三倍
trivial,adj.,琐碎的；不重要的
trough,n.,槽；饲料槽；低谷期
turbulent,adj.,动荡的；湍流的
undue,adj.,过度的；不当的
undulate,v.,起伏；波动
unduly,adv.,过度地；不当地
uniquely,adv.,独特地
unreasoning,adj.,不理智的
unutterable,adj.,难以形容的；说不出口的
utilitarian,adj.,实用的；功利主义的
utter,adj.,完全的；彻底的
utter,v.,说出；发出（声音）
vanished,adj.,消失了的
variant,n.,变体；变种
venom,n.,（蛇、蜘蛛等的）毒液；恶意
venture,n.,风险项目；冒险
venture,v.,冒险；敢于
vernacular,n.,方言；本地话
vertebrate,n.,脊椎动物
vertical,adj.,垂直的；纵向的
vicious,adj.,凶恶的；恶毒的
victorian,adj.,维多利亚时代的
vie,v.,竞争
viper,n.,毒蛇
virtual,adj.,虚拟的；事实上的
virus,n.,病毒
visualize,v.,想象；设想
vitality,n.,活力；生命力
vivify,v.,使生动；赋予生命
vole,n.,田鼠
vulgar,adj.,粗俗的；通俗的
vulnerable,adj.,脆弱的；易受攻击的
wandering,adj.,漫游的；流浪的
waterlogged,adj.,浸满水的
weariness,n.,疲劳；厌倦
whimsical,adj.,古怪的；异想天开的
winkle,v.,费力地找出；剔出
workstation,n.,工作站
wreck,n.,失事（船、飞机等）的残骸；严重受损的东西
wreck,v.,破坏；毁坏
wriggle,n.,扭动；蠕动
wriggle,vi.,扭动；蠕动
wriggle,vt.,使扭动；使蠕动
yeast,n.,酵母
zoomorphic,adj.,动物形状的
