chalutier,n.m.,拖网渔船
graphique,adj.,图表的
graphique,n.m.,图表
souper,n.m.,晚餐；夜宵
usage,n.m.,使用；用法；习惯
à la française,phrase,法式的
vouvoiement,n.m.,使用“您”称呼
swinguer,v.,演奏摇摆乐
fouetter,v.,鞭打
marqué,adj.,有标记的；显著的
empreinte,n.f.,印记；足迹
imprimer,v.,印刷；打印
imprimerie,n.f.,印刷厂
tirage,n.m.,印刷；印数；抽签
indien,adj.,印度的；印第安的
impression,n.f.,印象；印刷
serviable,adj.,乐于助人的
optimiste,adj.,乐观的
optimiste,n.,乐观主义者
de bon cœur,phrase,心甘情愿地
délice,n.m.,乐趣；享受
clause,n.f.,(合同)条款
précipitation,n.f.,仓促；急促；降水
hâte,n.f.,急忙；匆忙
commettre,v.,犯(错误等)
délinquance,n.f.,青少年犯罪
casier judiciaire,n.m.,犯罪记录
coupable,adj.,有罪的
coupable,n.,罪犯
avoir tort,phrase,错了
être en faute,phrase,有过错
être en baisse,phrase,在下降中
pénaliser,v.,处罚；使处于不利地位
traitement,n.m.,处理；对待；治疗
s'arranger,v.,安排；处理好
extérieur,n.m.,外部；外面
figure,n.f.,脸；图形；人物
forain,adj.,外来的；流动的
exotique,adj.,异国情调的
étranger,adj.,外国的
étranger,n.,外国人
chirurgien,n.m.,外科医生
défricher,v.,开垦；开拓
hiver,n.m.,冬天
hivernal,adj.,冬天的
oiseau,n.m.,鸟
cage,n.f.,笼子
paquet,n.m.,包裹
envelopper,v.,包裹；包围
demi-pension,n.f.,(膳食)包半餐
cerner,v.,包围；圈住
assiéger,v.,围攻；包围
assiégeant,adj.,围攻的
contenir,v.,包含；容纳
englober,v.,包含；包括
compris,adj.,包括在内
forfait,n.m.,套餐；承包价；罪行
faim,n.f.,饥饿
famine,n.f.,饥荒
affamé,adj.,饥饿的
hôte,n.m.,主人；客人
héros,n.m.,英雄；男主角
examinateur,n.,主考人
archiprêtre,n.m.,总铎；首席司铎
présider,v.,主持
présentateur,n.,主持人；推销员
principal,adj.,主要的
capital,adj.,主要的；资本的
kermesse,n.f.,(慈善)游乐会
sujet,n.m.,主题；主语；臣民
président,n.,主席；总统；董事长
évêque,n.m.,主教
plat de résistance,n.m.,主菜
idée,n.f.,主意；想法
thématique,adj.,主题的
thème,n.m.,主题
maire,n.m.,市长
centre-ville,n.m.,市中心
citoyen,n.,公民；市民
marché,n.m.,市场
hôtel de ville,n.m.,市政厅
municipalité,n.f.,市政府；市政当局
conseil municipal,n.m.,市议会
municipal,adj.,市的；市政的
mairie,n.f.,市政府
cube,n.m.,立方体
cubique,adj.,立方的
tout de suite,phrase,立刻；马上
immédiat,adj.,立即的；直接的
immédiatement,adv.,立刻；马上
sur-le-champ,adv.,立刻；当场
sur l'heure,phrase,立刻
net,adv.,干脆地；清晰地
sans plus attendre,phrase,不再等待；立刻
étinceler,v.,闪耀；闪闪发光
lueur,n.f.,微光；闪光
brillant,adj.,闪亮的；杰出的
fulgurer,v.,闪电；闪现
scintiller,v.,闪烁
clignotant,adj.,闪烁的
flamboyer,v.,熊熊燃烧；闪耀
moitié,n.f.,一半
entrouvert,adj.,半开的
livre,n.f.,磅(重量单位)；里弗(古货币)
à moitié prix,phrase,半价
minuit,n.m.,午夜
médianoche,n.m.,(古)半夜大餐
demi-tour,n.m.,半转弯
revenir sur ses pas,phrase,原路返回
sève,n.f.,(植物的)汁液；活力
mandat,n.m.,授权；委托；汇票
recueil,n.m.,文集；汇编
tête,n.f.,头
turban,n.m.,头巾
cheveux,n.m.,头发
en arrière,adv.,向后
vertige,n.m.,头晕；眩晕
cap,n.m.,海角；航向
hamburger,n.m.,汉堡包
Burger King,n.m.,汉堡王
détester,v.,讨厌；憎恨
discussion,n.f.,讨论
débattre,v.,讨论；辩论
colloque,n.m.,学术讨论会
séminaire,n.m.,研讨会；神学院
écrire,v.,写
épistolier,n.,书信作家
céder,v.,让给；屈服
laisser,v.,留下；让
concession,n.f.,让步；特许权
faire garder,phrase,让…照看
protocole,n.m.,礼宾；协议
cadeau,n.m.,礼物
don,n.m.,赠品；天赋
poli,adj.,有礼貌的
entraînement,n.m.,训练；锻炼
exercer,v.,练习；行使
nécessaire,adj.,必要的
indubitable,adj.,不容置疑的
de quoi,pron.,足以…的东西
parlement,n.m.,议会；国会
mémoire,n.f.,记忆；记忆力；论文
trou de mémoire,n.m.,一时想不起来
retenir,v.,记住；预订；留住
reporter,n.m.,记者
journaliste,n.,记者
se souvenir,v.,记得
onques,adv.,(古)从未
à perpétuité,phrase,永久地；终身
éternel,adj.,永恒的
juridique,adj.,法律的
judiciaire,adj.,司法的
nation,n.f.,国家；民族
national,adj.,国家的；民族的
sondage,n.m.,民意调查；探测
issue,n.f.,出口；出路；结果
débouché,n.m.,出路；销路
exporter,v.,出口；输出
exportateur,n.,出口商
se déplacer,v.,移动；出行
s'en aller,v.,走开；离去
sortir,v.,出去；出来
naissance,n.f.,出生；诞生
être issu de,phrase,出自；源于
natal,adj.,出生的
natalité,n.f.,出生率
partir,v.,出发；离开
départ,n.m.,出发；离开
brillamment,adv.,出色地；辉煌地
merveilleux,adj.,绝妙的；精彩的
sortie,n.f.,出口；外出
origine,n.f.,起源；出身
issu de,phrase,源自…的
apparaître,v.,出现
apparition,n.f.,出现；显形
paraître,v.,出现；显得；出版
édition,n.f.,出版；版本
éditeur,n.,出版商
détraqué,adj.,出故障的
être en mission,phrase,出差
partir en mission,phrase,去出差
financer,v.,资助；提供资金
louer,v.,租；出租；赞扬
taxi,n.m.,出租车
prêter,v.,借出
séance,n.f.,一场；会议；场次
présence,n.f.,出席；在场
nourrice,n.f.,奶妈
crème,n.f.,奶油
tarte,n.f.,挞；派
café crème,n.m.,牛奶咖啡
biberon,n.m.,奶瓶
fromage,n.m.,奶酪
asservir,v.,奴役
esclave,n.,奴隶
esclavage,n.m.,奴隶制；奴役
adhérer,v.,加入；赞同；黏附
façonner,v.,加工；塑造
ajouter,v.,添加；补充
gâcher,v.,浪费；搞砸
rallonge,n.f.,加长部分；延长线
Garonne,n.f.,加龙河
pompiste,n.m.,加油站工人
station-service,n.f.,加油站
aggraver,v.,加重；使恶化
heures supplémentaires,n.f.,加班
saler,v.,加盐
chauffage,n.m.,供暖；暖气
se précipiter,v.,冲；赶紧
accélérer,v.,加速
Canada,n.m.,加拿大
canadien,n.,加拿大人
approfondir,v.,加深；深入研究
renforcer,v.,加强；加固
fortifier,v.,加强；使强壮
faire le plein,phrase,加满油
sucrer,v.,加糖
rappel,n.m.,召回；提醒
appel,n.m.,呼叫；号召
convoquer,v.,召集；召唤
peau,n.f.,皮肤
cuir,n.m.,皮革
lanière,n.f.,皮带条
ceinture,n.f.,皮带；腰带
courroie,n.f.,皮带；传送带
borne,n.f.,界限；里程碑；终端
bord,n.m.,边缘；岸边
frontière,n.f.,边境；国界
centrale,n.f.,发电站；总局
se produire,v.,发生
avoir lieu,phrase,发生；举行
lieu (avoir),phrase,发生；举行
en panne,phrase,发生故障
militer,v.,斗争；起作用
claquer,v.,发出啪嗒声；(口语)花光
craquer,v.,发出碎裂声；(口语)崩溃；迷上
moteur,n.m.,发动机；马达
briller,v.,发光；闪耀
émettre,v.,发出；发射；发行
expédition,n.f.,远征；寄发
tremblement,n.m.,发抖；震动
prononcer,v.,发音；宣布
porte-parole,n.m.,发言人
râler,v.,(口语)发牢骚
découverte,n.f.,发现
découvrir,v.,发现
publier,v.,出版；发表
invention,n.f.,发明
inventer,v.,发明；创造
coiffure,n.f.,发型
engraisser,v.,(使)发胖
grossir,v.,变大；变胖
affolé,adj.,发狂的；惊慌失措的
acheminement,n.m.,运送；发送
constater,v.,注意到；确认
être en colère,phrase,发怒
promoteur,n.,发起人；开发商
fébrile,adj.,发热的；狂热的
décocher,v.,发射(箭等)
émetteur,n.m.,发射器；发出者
fièvre,n.f.,发烧；狂热
fiévreux,adj.,发烧的；狂热的
facture,n.f.,发票
jurer,v.,发誓；咒骂
crissement,n.m.,尖锐的摩擦声
sanctuaire,n.m.,圣所；圣殿
ciboire,n.m.,圣体盒
Noël,n.m.,圣诞节
Avent,n.m.,降临期
arbre de Noël,n.m.,圣诞树
Bible,n.f.,《圣经》
rechigner à,v.,不情愿做
salutaire,adj.,有益的
exercer une influence sur,phrase,对…施加影响
contribuer,v.,贡献；有助于
être sûr de,phrase,确信…
être content de,phrase,对…满意
in-folio,adj.,对开本的
pardon,int.,对不起；请再说一遍
adversaire,n.m.,对手
frondeur,adj.,爱批评的；好起哄的
dialogue,n.m.,对话
interlocuteur,n.,对话者
être fier de,phrase,为…感到骄傲
en avoir assez de,phrase,对…感到厌烦
en face,adv.,在对面
ci-contre,adv.,在旁边；在对面
traiter,v.,对待；处理；治疗
à propos,phrase,对了；顺便说一下
être émerveillé de,phrase,对…感到惊奇
homologue,n.m.,对应方；职位相同的人
confrontation,n.f.,对质；对照
collision,n.f.,碰撞；冲突
estrade,n.f.,讲台
typhon,n.m.,台风
gradin,n.m.,(阶梯看台的)一级
contradiction,n.f.,矛盾
obsessionnel,adj.,强迫性的；纠缠不休的
jument,n.f.,母马
vaccin,n.m.,疫苗
vache,n.f.,母牛
brebis,n.f.,母羊
mère,n.f.,母亲
crèche,n.f.,托儿所；耶稣诞生场景
garderie d'enfants,n.f.,托儿所
larve,n.f.,幼虫
soie,n.f.,丝；丝绸
passionnant,adj.,激动人心的；引人入胜的
affectif,adj.,情感的
motif,n.m.,动机；理由；图案
mobilisation,n.f.,动员
mobiliser,v.,动员
dessin animé,n.m.,动画片
faune,n.f.,动物区系
zoo,n.m.,动物园
animalier,n.m.,动物画家
museau,n.m.,(动物的)口鼻
zoologique,adj.,动物学的
agité,adj.,动的；不安的
flancher,v.,(口语)动摇；退缩
guitare,n.f.,吉他
boutonner,v.,扣上纽扣
déduire,v.,扣除；推断
plateau,n.m.,托盘；高原；舞台
archéologie,n.f.,考古学
archéologue,n.,考古学家
examen,n.m.,考试；检查
épreuve,n.f.,考验；考试；比赛
tenir compte de,phrase,考虑到
vieillard,n.m.,老人
mère poule,n.f.,过分保护孩子的母亲
maître,n.,老师；主人
professeur,n.m.,教授；老师
sénile,adj.,衰老的
sire,n.m.,(古)陛下；先生
patron,n.,老板
vieux,adj.,老的
affermir,v.,加固；巩固
consolider,v.,巩固；加强
expansion,n.f.,扩张；发展
amplificateur,n.m.,扩音器；放大器
sono,n.f.,(口语)音响设备
diffusion,n.f.,传播；广播；发行
balai,n.m.,扫帚
souterrain,adj.,地下的
clandestin,adj.,秘密的；地下的
sous-sol,n.m.,地下室
cave,n.f.,地窖；酒窖
région,n.f.,地区
zone,n.f.,区域；地带
régional,adj.,地区的
Méditerranée,n.f.,地中海
méditerranéen,adj.,地中海的
contrée,n.f.,地方；地区
lieu,n.m.,地方；场所
endroit,n.m.,地方；地点
local,adj.,当地的
horizon,n.m.,地平线
relief,n.m.,地形；浮雕
adresse,n.f.,地址
écorce terrestre,n.f.,地壳
plan,n.m.,地图；计划
carte,n.f.,卡；地图
enfer,n.m.,地狱
infernal,adj.,地狱的；极坏的
san-benito,n.m.,(宗教法庭)罪衣
métro,n.m.,地铁
globe,n.m.,地球；球体
géographie,n.f.,地理
géographique,adj.,地理的
tapis,n.m.,地毯
séisme,n.m.,地震
tremblement de terre,n.m.,地震
secousse sismique,n.f.,地震
emplacement,n.m.,位置；场地
local,n.m.,场所；房屋
écouteur,n.m.,耳机；听者
gifle,n.f.,耳光
oreille,n.f.,耳朵
boucle d'oreille,n.f.,耳环
coexister,v.,共存
ensemble,adv.,一起
communauté,n.f.,社区；共同体
commun,adj.,共同的；普通的
communisme,n.m.,共产主义
républicain,adj.,共和的
républicain,n.,共和党人
lin,n.m.,亚麻
aéroport,n.m.,机场
occasion,n.f.,机会；二手货
malin,adj.,聪明的；狡猾的
établissement,n.m.,机构；建立
mécanicien,n.,机械师；修理工
mécanique,n.f.,机械；力学
astucieux,adj.,机智的；巧妙的
machine,n.f.,机器
appareil,n.m.,仪器；装置；相机
robot,n.m.,机器人
droit,n.m.,权利；法律；右边
dans quelques instants,phrase,稍后
outré,adj.,过分的；被激怒的
à plus tard,phrase,待会见
suranné,adj.,过时的
passablement,adv.,还算；过得去
filtrer,v.,过滤
de plus,phrase,而且；此外
remonter,v.,重新上去；追溯；给…上发条
être à bout de,phrase,用尽了…
à bientôt,phrase,再见；待会见
au revoir,phrase,再见
revoir (au),phrase,再见
adieu,n.m.,永别
ressortir,v.,再出去；突出
revirement,n.m.,(态度、政策)突然转变
ramener,v.,带回
relire,v.,重读
se remarier,v.,再婚
concorde,n.f.,和谐；协和(飞机)
concerto,n.m.,协奏曲
cohérent,adj.,连贯的；一致的
négocier,v.,谈判；协商
ouest,n.m.,西；西部
occident,n.m.,西方
tomate,n.f.,西红柿
Espagne,n.f.,西班牙
espagnol,adj.,西班牙的
espagnol,n.m.,西班牙人；西班牙语
stress,n.m.,压力
accabler,v.,压垮；使不堪重负
opprimer,v.,压迫
pression,n.f.,压力
bâillonner,v.,给…塞口具；压制言论
terrasser,v.,击倒；使惊愕
casser,v.,打碎；弄断
écraser,v.,压碎；碾碎
écrasement,n.m.,压碎；惨败
pressoir,n.m.,压榨机
compression,n.f.,压缩
exécrer,v.,憎恶
abominer,v.,憎恶
aversion,n.f.,厌恶；反感
en avoir marre,phrase,(口语)受够了；厌烦了
s'embêter,v.,感到无聊
marre (en avoir),phrase,厌烦了；腻了
à,prep.,在；到
dessous,adv.,在下面
sous,prep.,在…下面
dessus,adv.,在上面
sur,prep.,在…上面；关于
parmi,prep.,在…当中
à la fin de,phrase,在…的结尾
au-delà de,prep.,在…那边；超出
hors de,prep.,在…外面
outre,prep.,除了…之外
par suite de,phrase,由于
entre,prep.,在…之间
au milieu de,phrase,在…中间
milieu de (au),phrase,在…中间
être nul en,phrase,在…方面很差
être en retard,phrase,迟到
en face de,prep.,在…对面
dans,prep.,在…里面
à l'intérieur de,phrase,在…内部
près de,prep.,在…附近
à proximité de,phrase,在…附近
dans le cadre de,phrase,在…框架内
dans le souci de,phrase,出于对…的关心
autour de,prep.,在…周围
devant,prep.,在…前面
à côté de,prep.,在…旁边
auprès de,prep.,在…旁边
chez,prep.,在…家
pavoiser,v.,悬挂旗帜
au fond de,phrase,在…底部；在…内心深处
au cours de,phrase,在…期间
au temps de,phrase,在…时代
pendant,prep.,在…期间
lors de,prep.,在…时
signer,v.,签署；签名
derrière,prep.,在…后面
fond de (au),phrase,在…的尽头
ici-bas,adv.,在人世
au-dessous,adv.,在下面
au-dessus,adv.,在上面
en public,phrase,公开地
à gauche,phrase,在左边
population active,n.f.,劳动人口
à ses yeux,phrase,在他看来
au-dehors,adv.,在外面
dehors,adv.,在外面
hors,prep.,在…之外
en ce moment,phrase,此刻
à ce moment,phrase,在那个时候
en attendant,adv.,与此同时；暂时
précédent,adj.,之前的
à tout moment,phrase,随时
à l'époque,phrase,在那个时代
au bout,adv.,在尽头
par beau temps,phrase,在好天气时
au loin,adv.,在远处
dedans,adv.,在里面
là-dedans,adv.,在那里面
de chaque côté de,phrase,在…的每一边
à cet égard,phrase,在这方面
dans son genre,phrase,在他那类中
là-dessus,adv.,在那上面；关于那点
alentour,adv.,在周围
autour,adv.,在周围
en ligne,phrase,在线
quelque part,adv.,在某个地方
dans un sens,phrase,从某种意义上说
au bord de la mer,phrase,在海边
avant de,prep.,在…之前
en route,phrase,在路上
en plein air,phrase,在露天
avoir,aux.v.,有
il y a,phrase,有
il y a moyen de,phrase,有办法…
avoir l'habitude de,phrase,习惯于…
avoir l'avantage de,phrase,有…的好处
avoir à,phrase,必须；得
doué,adj.,有天赋的
civilisé,adj.,文明的
modéré,adj.,有节制的；温和的
en cadence,phrase,有节奏地
handicapé,adj.,残疾的
handicapé,n.,残疾人
utile,adj.,有用的
courtois,adj.,有礼貌的；殷勤的
à l'occasion,phrase,有机会时
avoir le droit de,phrase,有权利…
poudreux,adj.,布满灰尘的
attractif,adj.,有吸引力的
valable,adj.,有效的；有价值的
coloré,adj.,有色彩的；生动的
bourgeois,n.,中产阶级；资产阶级
il s'agit de,phrase,关于；涉及到
laitier,adj.,奶制品的
rentable,adj.,有利可图的
prévoyant,adj.,有远见的
avoir de la chance,phrase,有好运气
parfois,adv.,有时
quelquefois,adv.,有时
de temps en temps,phrase,有时；时常
favorisé,adj.,受优待的；有利的
favorable,adj.,有利的；赞同的
de façon régulière,phrase,有规律地
régulièrement,adv.,有规律地；定期地
régulier,adj.,有规律的；规则的
blindé,adj.,装甲的；(口语)有钱的
avoir le plaisir de,phrase,有幸…
piquant,adj.,带刺的；辛辣的；尖刻的
climatisé,adj.,有空调的
toxique,adj.,有毒的
casserole,n.f.,炖锅；平底锅
avoir le choix,phrase,有选择
sélectif,adj.,选择性的
différer,v.,不同；推迟
dégradant,adj.,有辱人格的
grillagé,adj.,有铁丝网的
efficacité,n.f.,效率；效力
efficace,adj.,有效的
nocif,adj.,有害的
à la hauteur de,phrase,能胜任；与…同高
chassieux,adj.,有眼屎的
taré,adj.,有缺陷的；(道德)败坏的
solvable,adj.,有偿付能力的
élastique,adj.,有弹性的
avoir raison,phrase,有道理
raison (avoir),phrase,有道理
brumeux,adj.,有雾的
culpabilité,n.f.,罪过；内疚
consciemment,adv.,有意识地
velléitaire,adj.,优柔寡断的
roulotte,n.f.,(吉普赛人的)大篷车
écaillé,adj.,有鳞的
pourcentage,n.m.,百分比；百分率
persienne,n.f.,百叶窗
volet,n.m.,百叶窗；窗板
demi-persienne,n.f.,半截百叶窗
centaine,n.f.,一百左右
thym,n.m.,百里香
encyclopédie,n.f.,百科全书
exister,v.,存在
existence,n.f.,存在；生活
subsister,v.,存在；维持
déposer,v.,放下；寄存；提交
alors que,conj.,而；然而；当…时
en plus,phrase,另外；而且
page,n.f.,页
outrer,v.,使…过分；激怒
exagérer,v.,夸张；夸大
emphatique,adj.,夸张的；强调的
s'emparer de,v.,夺取；占有
mât de cocagne,n.m.,涂油的爬竿(游戏)
blême,adj.,苍白的
poussière,n.f.,灰尘
gris,adj.,灰色的
cendre,n.f.,灰烬
terne,adj.,暗淡的；单调的
atteindre,v.,达到；到达
parvenir à ses fins,phrase,达到目的
mort,n.f.,死亡
mourir,v.,死
décès,n.m.,死亡
trépas,n.m.,(文)死亡
périr,v.,死亡；毁灭
décédé,adj.,已故的
cadavre,n.m.,尸体
impasse,n.f.,死胡同
adulte,n.,成年人
ingrédient,n.m.,成分；原料
réussite,n.f.,成功
succès,n.m.,成功
senior,n.,年长者；高年级运动员
membre,n.m.,成员；肢体
performance,n.f.,成绩；性能；表现
zigzaguer,v.,走Z字形
mûrir,v.,(使)成熟
fourré,adj.,夹心的；长满灌木的
station orbitale,n.f.,轨道站
radiation,n.f.,删除；注销；辐射
sillonner,v.,犁出沟；布满条纹
croisement,n.m.,交叉；十字路口
cocher,v.,打勾；做记号
nacelle,n.f.,(气球)吊舱；(摩天轮)座舱
terminale,n.f.,(中学)毕业班
quant à,prep.,至于
au moins,adv.,至少
ci-après,adv.,下文
ci-joint,adv.,附上
pointe,n.f.,尖；顶峰
aigu,adj.,尖的；尖锐的
clarté,n.f.,光亮；清晰
lustre,n.m.,光泽；吊灯
optique,n.f.,光学
lumière,n.f.,光；光线；灯
rayon,n.m.,光线；半径；(商店)柜台
gloire,n.f.,光荣；荣耀
glorieux,adj.,光荣的；辉煌的
heure de gloire,n.f.,光荣时刻
en l'absence de,phrase,在…缺席时
au retour de,phrase,当…回来时
au demeurant,adv.,而且；总的来说
lorsque,conj.,当…的时候
attention,int.,小心！
attention,n.f.,注意；专心
alors,adv.,那么；当时
bien sûr,phrase,当然
sûrement,adv.,肯定地；当然
bien entendu,phrase,当然
bien sûr que non,phrase,当然不
bien sûr que oui,phrase,当然是
petit déjeuner,n.m.,早餐
matinal,adj.,早晨的
matin,n.m.,早晨
précoce,adj.,早熟的
hockey,n.m.,曲棍球
régiment,n.m.,(军)团
camarade,n.,同志；同学；同伴
à la fois,phrase,同时
compagnon,n.m.,同伴
collègue,n.,同事
compatriote,n.,同胞
concitoyen,n.,同城公民
autant,adv.,同样多；同样地
aussi,adv.,也；同样
autant de,phrase,同样多的
identique,adj.,相同的；同样的
compatissant,adj.,有同情心的
complice,adj.,同谋的；心照不宣的
parité,n.f.,同等；平价
colocataire,n.,室友；同租房客
approuver,v.,赞成；批准
agréer,v.,同意；接受
consentement,n.m.,同意
consentir,v.,同意
d'accord,phrase,同意；好的
être de l'avis de qqn,phrase,同意某人意见
grue,n.f.,起重机；鹤
trapéziste,n.,空中飞人演员
hisser,v.,升起；吊起
condoléances,n.f.,哀悼；慰问
manger,v.,吃
déjeuner,n.m.,午餐
dîner,n.m.,晚餐
car,conj.,因为
parce que,conj.,因为
à cause de,prep.,因为；由于
en effet,phrase,确实；因为
par conséquent,phrase,因此
donc,conj.,因此；所以
élément,n.m.,元素；要素；成分
téter,v.,吸吮(乳汁)
aspirateur,n.m.,吸尘器
attirer,v.,吸引
attirant,adj.,吸引人的
attraction,n.f.,吸引；吸引力
attirance,n.f.,吸引力；好感
vampire,n.m.,吸血鬼
absorber,v.,吸收
se droguer,v.,吸毒
fumer,v.,吸烟；冒烟
fumeur,n.,吸烟者
pipette,n.f.,吸管
voile,n.f.,帆；面纱
voilier,n.m.,帆船
récupération,n.f.,回收；恢复
être de retour,phrase,回来了
de retour,phrase,返回的
rentrer,v.,回家；回来
dessiner,v.,画画
racheter,v.,赎回；再买
récapituler,v.,概括；总结
giratoire,adj.,旋转的
répondre,v.,回答
réponse,n.f.,回答；答案
rétrospectif,adj.,回顾的；追溯的
tout à l'heure,phrase,刚才；待会儿
réseau,n.m.,网络；网
cybercopain,n.m.,网友
internaute,n.,网民
cybercafé,n.m.,网吧
tennis,n.m.,网球
filet,n.m.,网；鱼片
viande,n.f.,肉
charnel,adj.,肉体的
boucher,n.,肉贩
boucherie,n.f.,肉店
année,n.f.,年
an,n.m.,年；岁
âgé,adj.,年老的
réveillon,n.m.,年夜饭；跨年夜庆祝
jeune,adj.,年轻的
âge,n.m.,年龄
monsieur,n.m.,先生
précurseur,n.m.,先驱；预兆
prophète,n.m.,先知
précédemment,adv.,先前
perdre,v.,失去；丢失
bambou,n.m.,竹子
emménager,v.,搬进新居
déguiser,v.,化装；掩饰
déguisement,n.m.,化装；伪装
grandeur,n.f.,伟大；大小
biographie,n.f.,传记
appariteur,n.m.,(大学)校工；传达员
légende,n.f.,传说；图例
transition,n.f.,过渡；转变
contaminer,v.,传染；污染
contagieux,adj.,传染性的
tradition,n.f.,传统
traditionnellement,adv.,传统上
traditionnel,adj.,传统的
diffuser,v.,传播；扩散
circuler,v.,循环；流通；通行
répandre,v.,散播；传播
repos,n.m.,休息
se reposer,v.,休息
congé,n.m.,假期
canicule,n.f.,酷暑期
caniculaire,adj.,酷暑的
priorité,n.f.,优先；优先权
favoriser,v.,有利于；偏爱
indécision,n.f.,犹豫不决
préférentiel,adj.,优惠的；优先的
élégance,n.f.,优雅；高雅
extra,adj.,特级的；非常好的
tristement,adv.,悲伤地
prolongement,n.m.,延长；延伸
allongement,n.m.,伸长；延长
allonger,v.,延长；伸长
prolonger,v.,延长；延伸
allongé,adj.,伸长的；躺着的
retarder,v.,延迟；推迟
arriéré,adj.,拖欠的；落后的
tâche,n.f.,任务
mission,n.f.,任务；使命
caprice,n.m.,任性；反复无常
capricieux,adj.,任性的；反复无常的
quelconque,adj.,任意的；随便一个
blessure,n.f.,伤口
navré,adj.,伤心的；非常抱歉的
prix,n.m.,价格；奖品
tarif,n.m.,价目表；收费标准
valoir,v.,价值
valoir,v.,值…钱
contingent,n.m.,配额；份额
lot,n.m.,一批；一份；奖品
carrossier,n.,车身制造修理工
rétro,adj.,复古的
masquer,v.,掩盖；戴假面具
hypocrite,adj.,虚伪的
hypocrite,n.,伪君子
depuis,prep.,自从
venir de,v.,来自
depuis que,conj.,自从
liberté,n.f.,自由
libre,adj.,自由的；有空的
libre arbitre,n.m.,自由意志
libéralisme,n.m.,自由主义
spontanément,adv.,自发地
spontané,adj.,自发的
automatique,adj.,自动的
aisance,n.f.,自在；富裕；轻松
bicyclette,n.f.,自行车
vélo,n.m.,自行车
cycliste,n.,骑自行车的人
cyclisme,n.m.,自行车运动
piste cyclable,n.f.,自行车道
prétentieux,adj.,自负的；做作的
self-service,n.m.,自助服务
autonomie,n.f.,自治；自主
amour-propre,n.m.,自尊心
s'amuser,v.,玩耍；自娱
naturellement,adv.,自然地
catastrophe naturelle,n.f.,自然灾害
naturel,adj.,自然的
naturel,n.m.,天性；自然
volontiers,adv.,乐意地
bénévole,n.,志愿者
fier,adj.,自豪的；骄傲的
Inuit,n.,因纽特人
islam,n.m.,伊斯兰教
musulman,n.,穆斯林
ensanglanté,adj.,血染的
sanglant,adj.,流血的；血腥的
sanguin,adj.,血液的；血色的
prendre congé de,phrase,向…告辞
encenser,v.,(给…)上香；奉承
s'aligner sur,v.,向…看齐
saluer,v.,向…致意；打招呼
aspirer à,v.,渴望
rendre hommage à,phrase,向…致敬
en avant,adv.,向前
il paraît que,phrase,据说
arrière-garde,n.f.,后卫
pattes arrière,n.f.,后腿
marâtre,n.f.,继母
rétroviseur,n.m.,后视镜
recul,n.m.,后退；退步
régression,n.f.,倒退；衰退
ça va,phrase,(口语)行；你好吗
passant,n.,行人
mendier,v.,行乞
comportement,n.m.,行为；举止
acte,n.m.,行为；行动；法案
rang,n.m.,排；行；等级
marche,n.f.,行走；楼梯；进行
bagage,n.m.,行李
porte-bagages,n.m.,行李架
consigne,n.f.,行李寄存处；指令
jargon,n.m.,行话
administration,n.f.,行政；管理
planète,n.f.,行星
expert,n.,专家
traite,n.f.,(分期付款的)一期；贩卖
bienfaiteur,n.,行善者；恩人
corps et âme,phrase,全身心地
effectif,n.m.,总人数；全体人员
se concentrer,v.,集中精力；全神贯注
totalité,n.f.,全部；全体
au total,phrase,总共
totalement,adv.,完全地
total,adj.,总的；全部的
panoplie,n.f.,全套(盔甲或工具)
panorama,n.m.,全景
comptable,n.,会计
session,n.f.,会议期；(考试)期
réunion,n.f.,会议；聚会
palais des congrès,n.m.,会议中心
point de rencontre,n.m.,会合点
compromettant,adj.,会连累人的
homicide,n.m.,杀人(罪)
meurtre,n.m.,谋杀
tuer,v.,杀
pesticide,n.m.,杀虫剂
être au goût de,phrase,合…的口味
d'usage,adj.,惯用的
contrat,n.m.,合同
clause du contrat,n.f.,合同条款
association,n.f.,协会；社团；联合
intégration,n.f.,融合；一体化
unir,v.,联合；团结
se réunir,v.,聚集；开会
collaboration,n.f.,合作；协作
coopérative,n.f.,合作社
collaborateur,n.,合作者；同事
légalement,adv.,合法地
bien-fondé,n.m.,正当理由
adapté,adj.,合适的；适应的
convenable,adj.,合适的；得体的
apte,adj.,适合的；有能力的
chœur,n.m.,合唱队
choral,adj.,合唱的
entreprise,n.f.,企业
tentative,n.f.,企图；尝试
pingouin,n.m.,企鹅
fonder,v.,建立；创办
créer,v.,创造；创立
création,n.f.,创造；创作
créature,n.f.,生物；创造物
créateur,n.,创造者；设计师
créativité,n.f.,创造力
innovant,adj.,创新的
programme pilote,n.m.,试点计划
chair,n.f.,(人或动物的)肉；果肉
côtelette,n.f.,排骨
acrobatie,n.f.,杂技
acrobate,n.,杂技演员
revue,n.f.,杂志；检阅；歌舞剧
crise,n.f.,危机
danger,n.m.,危险
dangereux,adj.,危险的
responsable,adj.,负责的
responsable,n.,负责人
charge,n.f.,负荷；责任；费用
onéreux,adj.,昂贵的；负担重的
chacun,pron.,每人；各个
chacun ses goûts,phrase,各有所好
s'appeler,v.,名叫
classement,n.m.,排名；分类
prénom,n.m.,名
renommée,n.f.,名望；名声
liste,n.f.,名单
réputation,n.f.,名声；声誉
grâce à,prep.,多亏；由于
